,user,item,rate
6093,139,3169,1.0
6094,139,4238,2.0
6095,139,4239,2.5
6096,139,4240,2.0
6097,139,4241,3.0
6098,139,2232,3.0
6099,139,2770,3.0
6100,139,3710,1.0
6101,139,2949,2.0
6102,139,1718,2.0
6103,139,4065,3.0
6104,139,2511,3.0
6105,139,1720,2.0
6106,139,4242,3.0
6107,139,4243,3.0
6108,139,1383,2.0
6109,139,3453,3.0
6110,139,2514,2.0
6111,139,2883,3.0
6112,140,2515,2.0
6113,140,732,2.0
6114,140,129,1.0
6115,140,3107,3.0
6116,140,3975,2.0
6117,140,4244,2.0
6118,140,2047,3.0
6119,140,448,2.0
6120,140,3408,3.0
6121,140,4245,2.0
6122,140,1275,2.0
6123,140,3246,3.0
6124,140,4246,3.0
6125,140,4247,3.0
6126,140,4248,3.0
6127,140,4249,3.0
6128,140,4250,3.0
6129,140,4251,2.0
6130,140,4252,2.0
6131,140,4253,3.0
6132,140,1514,2.0
6133,140,3536,2.0
6134,140,16,2.0
6135,140,261,2.0
6136,140,375,3.0
6137,140,143,3.0
6138,140,2359,2.0
6139,140,4055,3.5
6140,140,4254,3.0
6141,140,50,3.0
6142,140,4255,2.0
6143,140,4256,3.0
6144,140,4257,2.0
6145,140,4258,2.0
6146,140,4259,2.0
6147,140,4260,1.0
6148,140,1675,2.0
6149,140,2010,3.0
6150,140,1414,2.0
6151,140,4261,3.0
6152,140,1524,1.0
6153,140,2539,1.5
6154,140,4262,2.0
6155,140,4263,1.5
6156,140,4264,3.0
6157,140,4265,3.0
6158,140,4266,3.0
6159,140,4267,2.0
6160,141,4003,4.0
6161,141,1570,2.5
6162,141,4268,3.5
6163,141,1225,1.5
6164,141,2673,3.0
6165,141,4269,4.0
6166,141,4270,4.0
6167,141,4271,2.0
6168,141,4272,3.0
6169,141,4198,3.0
6170,141,4273,1.5
6171,141,4274,3.5
6172,141,4275,1.0
6173,141,4276,3.0
6174,141,1582,1.5
6175,141,2087,2.0
6176,141,4277,1.5
6177,141,2682,1.5
6178,141,4278,4.0
6179,141,3578,2.0
6180,141,4279,3.5
6181,141,4280,2.5
6182,141,3378,3.0
6183,141,4281,2.0
6184,141,4282,1.0
6185,141,4283,1.5
6186,141,4284,2.5
6187,141,4285,1.0
6188,141,4286,2.5
6189,141,3584,1.5
6190,141,4287,1.0
6191,141,4288,1.0
6192,141,4289,2.5
6193,141,4290,2.5
6194,141,4291,1.0
6195,141,4292,2.5
6196,141,4293,1.5
6197,141,4294,2.5
6198,141,4295,3.0
6199,141,4296,1.5
6200,141,4297,2.5
6201,141,4298,3.0
6202,141,4299,1.5
6203,141,4300,2.0
6204,141,4301,2.5
6205,141,4302,3.0
6206,141,4303,3.0
6207,141,4304,3.0
6208,142,4305,2.0
6209,142,2243,3.0
6210,142,4306,2.0
6211,142,957,3.0
6212,142,4307,3.0
6213,142,4308,3.0
6214,142,1621,3.0
6215,142,657,2.0
6216,142,1428,2.0
6217,142,4309,2.0
6218,142,4310,2.0
6219,142,2246,3.0
6220,142,1625,2.0
6221,142,4311,2.0
6222,142,2249,2.0
6223,142,107,4.0
6224,142,138,3.0
6225,142,1544,3.0
6226,142,3533,2.0
6227,142,399,3.0
6228,142,3141,2.0
6229,142,2282,3.0
6230,142,1440,3.0
6231,142,262,4.0
6232,142,402,3.0
6233,142,3492,2.0
6234,142,4312,3.0
6235,142,4313,3.0
6236,142,4314,3.0
6237,142,4315,3.0
6238,142,4316,1.0
6239,142,4317,2.0
6240,142,846,2.0
6241,142,1332,1.0
6242,142,4318,1.0
6243,142,4319,3.0
6244,142,592,3.0
6245,142,212,3.0
6246,142,26,3.0
6247,142,1892,2.0
6248,142,2536,3.0
6249,142,2233,2.0
6250,142,570,3.0
6251,142,2293,3.0
6252,142,4320,2.0
6253,142,4321,3.0
6254,142,4322,4.0
6255,142,4323,3.0
6256,143,4324,2.0
6257,143,2345,3.0
6258,143,4325,3.0
6259,143,3683,3.0
6260,143,4326,3.0
6261,143,4327,2.0
6262,143,2448,2.0
6263,143,2860,2.0
6264,143,3218,2.0
6265,143,2387,2.0
6266,143,2635,2.0
6267,143,3063,4.0
6268,143,4328,3.0
6269,143,3982,3.0
6270,143,2558,2.0
6271,143,4329,1.5
6272,143,2459,2.0
6273,143,2792,2.0
6274,143,4234,3.0
6275,143,4074,2.0
6276,143,4330,3.0
6277,143,4331,3.0
6278,143,3351,2.0
6279,143,2796,2.0
6280,143,715,2.0
6281,143,2588,2.0
6282,143,4332,2.0
6283,143,2467,3.0
6284,143,4333,2.0
6285,143,4334,3.0
6286,143,4335,2.0
6287,143,4183,3.0
6288,143,4336,2.0
6289,143,4337,3.0
6290,143,4338,2.0
6291,143,4339,1.0
6292,143,4340,3.0
6293,143,848,2.0
6294,143,1376,3.0
6295,143,2577,2.0
6296,143,3318,1.0
6297,143,2950,3.0
6298,143,4341,3.0
6299,143,1720,2.0
6300,143,3998,3.0
6301,143,3999,2.0
6302,143,4342,3.0
6303,143,2881,2.0
6304,143,1724,2.0
6305,143,1387,3.0
6306,144,4343,3.0
6307,144,4344,2.0
6308,144,3212,2.0
6309,144,4345,2.0
6310,144,4346,1.5
6311,144,4347,2.0
6312,144,788,1.0
6313,144,1312,2.0
6314,144,4348,3.0
6315,144,4349,3.0
6316,144,1314,3.0
6317,144,1734,3.0
6318,144,2755,2.0
6319,144,289,3.0
6320,144,4350,3.0
6321,144,4351,3.0
6322,144,4352,2.0
6323,144,259,2.0
6324,144,1283,3.0
6325,144,4353,2.5
6326,144,139,3.0
6327,144,1631,3.0
6328,144,4354,3.0
6329,144,3248,1.0
6330,144,823,2.0
6331,144,295,3.0
6332,144,1551,2.0
6333,144,4355,3.0
6334,144,4356,3.0
6335,144,1949,3.0
6336,144,4357,1.0
6337,144,4358,2.5
6338,144,4359,3.0
6339,144,1812,2.0
6340,144,4360,1.0
6341,144,3749,3.0
6342,144,748,2.0
6343,144,4361,3.0
6344,144,382,2.5
6345,144,3774,3.5
6346,144,4362,2.0
6347,144,4363,3.0
6348,144,3150,3.0
6349,144,4364,3.0
6350,144,4321,3.5
6351,144,4365,3.0
6352,144,4366,1.0
6353,144,4367,2.5
6354,145,4368,1.5
6355,145,1728,3.0
6356,145,4369,1.0
6357,145,709,1.0
6358,145,4370,3.0
6359,145,4371,2.0
6360,145,165,3.0
6361,145,1503,3.0
6362,145,1938,1.0
6363,145,4372,3.0
6364,145,3245,2.5
6365,145,1734,3.0
6366,145,3409,1.0
6367,145,4373,3.0
6368,145,3607,2.5
6369,145,4374,1.0
6370,145,2757,3.0
6371,145,1435,2.0
6372,145,1945,3.0
6373,145,2761,3.0
6374,145,2646,2.0
6375,145,1145,2.0
6376,145,1832,1.0
6377,145,3464,3.0
6378,145,3767,2.0
6379,145,1664,2.0
6380,145,714,1.0
6381,145,1665,1.0
6382,145,2935,2.0
6383,145,4375,2.0
6384,145,4376,3.0
6385,145,4377,1.0
6386,145,4378,1.5
6387,145,4379,3.0
6388,145,4380,2.0
6389,145,4381,2.5
6390,145,903,2.5
6391,145,4382,2.5
6392,145,2576,3.0
6393,145,676,3.0
6394,145,4383,3.0
6395,145,975,2.5
6396,145,679,2.5
6397,145,4384,2.5
6398,145,1817,2.5
6399,145,3624,2.5
6400,145,2270,2.0
6401,145,4385,3.0
6402,146,4042,2.5
6403,146,4386,2.5
6404,146,956,2.5
6405,146,4387,2.0
6406,146,4388,2.0
6407,146,4389,3.0
6408,146,530,2.5
6409,146,3408,3.0
6410,146,1468,2.5
6411,146,3506,3.0
6412,146,2048,2.5
6413,146,3507,2.5
6414,146,4390,1.0
6415,146,4391,3.0
6416,146,136,2.0
6417,146,4392,2.5
6418,146,4393,2.5
6419,146,4394,2.5
6420,146,1801,3.0
6421,146,713,2.5
6422,146,3513,3.0
6423,146,2318,2.0
6424,146,2254,2.0
6425,146,962,2.5
6426,146,4395,1.0
6427,146,536,1.5
6428,146,3167,3.0
6429,146,4396,2.5
6430,146,1287,3.0
6431,146,3517,2.0
6432,146,1448,2.5
6433,146,4397,1.5
6434,146,1521,2.5
6435,146,4258,1.0
6436,146,4398,2.0
6437,146,4399,2.5
6438,146,4400,3.0
6439,146,1295,2.5
6440,146,4401,1.0
6441,146,3993,2.0
6442,146,4402,2.0
6443,146,3122,3.0
6444,146,4403,3.0
6445,146,4404,3.0
6446,146,3125,1.5
6447,146,4405,3.0
6448,146,4406,3.0
6449,146,934,3.5
6450,147,3455,3.5
6451,147,4407,1.0
6452,147,4408,3.0
6453,147,4409,3.0
6454,147,4410,3.0
6455,147,4411,3.0
6456,147,2551,2.5
6457,147,4412,4.0
6458,147,1085,1.0
6459,147,4413,3.0
6460,147,4128,1.0
6461,147,3092,2.0
6462,147,2641,2.5
6463,147,4414,3.5
6464,147,4415,2.5
6465,147,2827,2.0
6466,147,2894,1.0
6467,147,4416,2.5
6468,147,3699,1.0
6469,147,3662,4.0
6470,147,3929,3.5
6471,147,4417,2.0
6472,147,3466,3.0
6473,147,4418,1.0
6474,147,1101,2.5
6475,147,1858,2.0
6476,147,4419,1.0
6477,147,4420,3.0
6478,147,4421,3.0
6479,147,4422,3.0
6480,147,4423,3.0
6481,147,4424,3.5
6482,147,4425,1.0
6483,147,4426,4.0
6484,147,4427,2.0
6485,147,4145,3.0
6486,147,1870,3.0
6487,147,4428,2.0
6488,147,4429,3.0
6489,147,4430,1.0
6490,147,4431,4.0
6491,147,4432,3.0
6492,147,4433,3.0
6493,147,4434,2.0
6494,147,4435,3.0
6495,147,4436,2.0
6496,147,4437,1.5
6497,148,2957,3.0
6498,148,4438,3.0
6499,148,4270,3.0
6500,148,4439,3.0
6501,148,4440,4.0
6502,148,4441,2.0
6503,148,4442,3.0
6504,148,4443,1.5
6505,148,4444,2.5
6506,148,4095,2.0
6507,148,2722,1.5
6508,148,4445,3.0
6509,148,2723,1.0
6510,148,4446,2.0
6511,148,4447,2.0
6512,148,2727,3.0
6513,148,2094,2.0
6514,148,2975,2.0
6515,148,4448,1.0
6516,148,4449,3.0
6517,148,3862,2.5
6518,148,2101,2.0
6519,148,4450,3.0
6520,148,4451,1.0
6521,148,4452,3.0
6522,148,4453,1.5
6523,148,4454,3.0
6524,148,4455,2.5
6525,148,4456,2.0
6526,148,4457,3.0
6527,148,4458,3.0
6528,148,4459,2.0
6529,148,4460,3.0
6530,148,4461,3.0
6531,148,4462,3.0
6532,148,4463,3.0
6533,148,4464,1.0
6534,148,4465,2.5
6535,148,4466,3.0
6536,149,1569,3.0
6537,149,3364,3.0
6538,149,1571,2.0
6539,149,4089,1.0
6540,149,2669,1.0
6541,149,2671,1.0
6542,149,4194,4.0
6543,149,4270,4.0
6544,149,4467,3.0
6545,149,3370,4.0
6546,149,4468,4.0
6547,149,4006,1.0
6548,149,4200,1.0
6549,149,4469,1.5
6550,149,4470,1.0
6551,149,2722,1.0
6552,149,4471,1.0
6553,149,4013,1.0
6554,149,2092,1.0
6555,149,1243,1.5
6556,149,4447,2.0
6557,149,3581,2.0
6558,149,4472,1.0
6559,149,2729,1.0
6560,149,4473,3.0
6561,149,4474,1.0
6562,149,4475,1.0
6563,149,4476,2.0
6564,149,4477,2.0
6565,149,3384,1.0
6566,149,4478,1.0
6567,149,4479,3.0
6568,149,4480,1.5
6569,149,4290,1.0
6570,149,4481,1.5
6571,149,4482,1.0
6572,149,3592,3.0
6573,149,2107,1.0
6574,149,4483,3.0
6575,149,4484,3.0
6576,149,2704,3.0
6577,149,4485,1.0
6578,149,4297,1.0
6579,149,4486,2.0
6580,149,4487,1.0
6581,149,2113,1.0
6582,149,4488,4.0
6583,149,4489,3.0
6584,149,4490,1.5
6585,149,4491,4.0
6586,150,4307,4.0
6587,150,1534,1.0
6588,150,1655,3.0
6589,150,4492,2.0
6590,150,2585,3.0
6591,150,4493,2.0
6592,150,4494,1.0
6593,150,2634,1.0
6594,150,2169,3.0
6595,150,2172,2.0
6596,150,4048,1.0
6597,150,4495,3.0
6598,150,3190,3.0
6599,150,1352,2.0
6600,150,2928,2.0
6601,150,3192,3.0
6602,150,2863,3.0
6603,150,4496,3.0
6604,150,4497,4.0
6605,150,4498,4.0
6606,150,4499,1.0
6607,150,4074,1.0
6608,150,1703,1.0
6609,150,4052,1.0
6610,150,2465,3.0
6611,150,2867,3.0
6612,150,3987,1.0
6613,150,2801,1.0
6614,150,4236,3.0
6615,150,4500,1.0
6616,150,4501,1.0
6617,150,4502,1.0
6618,150,3933,1.0
6619,150,4503,3.0
6620,150,4504,3.0
6621,150,1861,3.0
6622,150,3644,3.0
6623,150,3052,3.0
6624,150,4505,3.0
6625,150,2949,1.0
6626,150,1376,3.0
6627,150,4065,4.0
6628,150,2377,4.0
6629,150,4506,2.0
6630,150,4507,4.0
6631,150,1725,3.0
6632,150,4508,3.0
6633,150,4001,3.0
6634,150,1221,3.0
6635,150,3211,4.0
6636,151,3328,2.0
6637,151,4492,2.5
6638,151,4174,2.5
6639,151,4509,3.0
6640,151,4510,2.5
6641,151,4511,2.5
6642,151,2551,2.0
6643,151,4412,2.5
6644,151,2924,2.0
6645,151,1134,2.0
6646,151,1085,2.0
6647,151,2173,3.0
6648,151,4512,3.0
6649,151,4513,3.0
6650,151,4514,3.0
6651,151,4515,1.0
6652,151,4516,2.0
6653,151,4517,4.0
6654,151,3069,3.5
6655,151,2895,3.0
6656,151,1094,4.0
6657,151,3310,1.5
6658,151,3279,1.5
6659,151,4518,2.0
6660,151,2834,2.0
6661,151,4519,2.0
6662,151,3095,2.0
6663,151,1857,2.0
6664,151,4419,2.5
6665,151,4255,2.0
6666,151,4520,1.5
6667,151,4521,2.0
6668,151,4522,2.5
6669,151,4523,2.0
6670,151,4524,3.0
6671,151,4525,1.0
6672,151,2478,2.0
6673,151,2150,3.0
6674,151,3477,3.0
6675,151,2332,2.0
6676,151,4526,1.0
6677,151,3293,2.5
6678,151,4527,4.0
6679,151,4528,3.0
6680,151,3083,3.0
6681,151,4529,3.0
6682,151,4530,3.0
6683,151,4531,2.0
6684,151,4532,3.0
6685,152,871,2.0
6686,152,4533,2.0
6687,152,4534,2.0
6688,152,4535,3.0
6689,152,1176,2.0
6690,152,4536,2.0
6691,152,1393,3.0
6692,152,2306,3.0
6693,152,2785,2.0
6694,152,2923,3.0
6695,152,4537,3.5
6696,152,3721,3.0
6697,152,2557,2.0
6698,152,3981,3.5
6699,152,1695,2.0
6700,152,2457,3.0
6701,152,2174,2.0
6702,152,4496,3.0
6703,152,2793,2.0
6704,152,2794,2.5
6705,152,4538,1.5
6706,152,4539,2.5
6707,152,2564,3.0
6708,152,3724,2.0
6709,152,1367,2.0
6710,152,4540,2.0
6711,152,4417,2.0
6712,152,4541,2.0
6713,152,4542,2.0
6714,152,4543,2.0
6715,152,4544,2.0
6716,152,4545,1.0
6717,152,4546,3.0
6718,152,4547,2.0
6719,152,4548,3.0
6720,152,4549,2.0
6721,152,4550,3.0
6722,152,2477,2.5
6723,152,2880,2.0
6724,152,4551,2.5
6725,152,3208,2.5
6726,152,4552,2.0
6727,152,2580,2.0
6728,152,2812,3.0
6729,152,2954,2.0
6730,152,4088,3.0
6731,152,4553,2.0
6732,152,4554,2.5
6733,153,2601,3.0
6734,153,2419,3.0
6735,153,4555,1.0
6736,153,4556,3.5
6737,153,4345,1.0
6738,153,4557,2.0
6739,153,3034,3.0
6740,153,3630,2.0
6741,153,3329,2.5
6742,153,1276,3.0
6743,153,2818,2.0
6744,153,3037,1.0
6745,153,2218,3.0
6746,153,4350,3.0
6747,153,4558,1.5
6748,153,3412,2.0
6749,153,608,2.5
6750,153,4559,2.5
6751,153,4560,3.0
6752,153,4561,3.0
6753,153,4562,4.0
6754,153,1831,3.0
6755,153,1145,3.0
6756,153,921,4.0
6757,153,1975,3.0
6758,153,1403,3.0
6759,153,4563,3.0
6760,153,4055,3.0
6761,153,4564,2.5
6762,153,4565,3.0
6763,153,1887,3.0
6764,153,4566,1.5
6765,153,1837,2.0
6766,153,4567,3.0
6767,153,4568,2.0
6768,153,4569,4.0
6769,153,2945,2.0
6770,153,1715,3.5
6771,153,4570,2.0
6772,153,1208,3.0
6773,153,4571,3.0
6774,153,383,2.0
6775,153,4572,1.5
6776,153,2039,4.0
6777,153,4573,2.0
6778,153,1930,2.5
6779,153,4574,3.0
6780,153,4575,3.0
6781,154,4576,1.5
6782,154,1963,1.0
6783,154,730,2.5
6784,154,4388,1.5
6785,154,4577,1.0
6786,154,3089,1.5
6787,154,2384,3.0
6788,154,3061,2.5
6789,154,4412,3.0
6790,154,4578,1.0
6791,154,1181,1.5
6792,154,2636,3.0
6793,154,3982,1.5
6794,154,4579,3.0
6795,154,3348,2.5
6796,154,2611,1.0
6797,154,2458,1.0
6798,154,4496,1.5
6799,154,3723,1.0
6800,154,3222,3.0
6801,154,3985,4.0
6802,154,1702,3.0
6803,154,2866,3.0
6804,154,4580,1.5
6805,154,4375,4.0
6806,154,2466,3.5
6807,154,4581,2.5
6808,154,4582,1.0
6809,154,4583,4.0
6810,154,4584,3.0
6811,154,4585,2.0
6812,154,4586,3.0
6813,154,4587,1.5
6814,154,618,1.5
6815,154,4588,4.0
6816,154,4589,1.5
6817,154,1375,1.5
6818,154,4590,2.5
6819,154,1158,3.0
6820,154,3450,1.5
6821,154,2511,2.5
6822,154,4552,3.0
6823,154,2953,4.0
6824,154,4342,3.5
6825,154,4067,3.0
6826,154,4591,2.5
6827,154,4592,3.5
6828,154,3454,2.0
6829,155,3362,3.0
6830,155,1570,2.0
6831,155,1223,3.0
6832,155,3565,3.5
6833,155,3567,3.0
6834,155,2673,2.5
6835,155,4593,3.0
6836,155,2674,3.0
6837,155,2675,2.0
6838,155,1575,2.5
6839,155,4594,2.0
6840,155,4595,3.0
6841,155,4596,2.5
6842,155,4597,1.5
6843,155,1585,2.0
6844,155,4598,2.0
6845,155,4012,2.5
6846,155,1239,1.0
6847,155,2683,2.5
6848,155,2685,2.5
6849,155,4097,1.0
6850,155,4017,2.5
6851,155,4599,3.0
6852,155,4600,2.0
6853,155,4473,3.0
6854,155,4601,2.0
6855,155,4602,2.0
6856,155,4603,2.0
6857,155,4604,3.0
6858,155,4605,1.5
6859,155,4606,2.0
6860,155,4607,1.0
6861,155,4608,3.0
6862,155,4609,2.5
6863,155,4610,2.5
6864,155,4611,1.5
6865,155,4612,3.0
6866,155,4613,2.0
6867,155,4614,3.0
6868,155,4615,1.0
6869,155,4616,2.5
6870,155,4617,1.0
6871,155,4618,3.0
6872,155,4619,3.0
6873,155,4620,3.0
6874,155,4621,3.0
6875,155,4622,2.5
6876,155,4623,2.5
6877,156,526,3.0
6878,156,368,2.0
6879,156,420,1.5
6880,156,3975,1.5
6881,156,4624,3.0
6882,156,1424,3.0
6883,156,227,2.5
6884,156,132,1.5
6885,156,4310,2.0
6886,156,4625,2.0
6887,156,4626,2.0
6888,156,3246,2.0
6889,156,4627,1.0
6890,156,555,2.0
6891,156,136,2.5
6892,156,450,2.5
6893,156,961,2.0
6894,156,841,2.0
6895,156,2219,2.0
6896,156,108,2.5
6897,156,2029,3.0
6898,156,1323,3.0
6899,156,821,2.0
6900,156,921,3.0
6901,156,2566,2.0
6902,156,142,1.5
6903,156,4396,2.0
6904,156,1487,2.0
6905,156,1948,1.5
6906,156,4628,2.0
6907,156,180,2.0
6908,156,4629,1.5
6909,156,4630,2.0
6910,156,3050,3.0
6911,156,4631,1.5
6912,156,4632,2.0
6913,156,4633,2.0
6914,156,4634,2.0
6915,156,4635,3.0
6916,156,4636,2.0
6917,156,4637,2.0
6918,156,4638,2.0
6919,156,4639,3.0
6920,156,3178,3.0
6921,156,4640,2.0
6922,156,3832,3.0
6923,156,3652,3.0
6924,156,4641,3.0
6925,156,1789,2.0
6926,156,1897,2.0
6927,157,4642,2.5
6928,157,4643,3.0
6929,157,2629,1.0
6930,157,4644,2.0
6931,157,3059,3.0
6932,157,3186,1.0
6933,157,2552,2.0
6934,157,1347,1.0
6935,157,4645,3.0
6936,157,3688,1.0
6937,157,1349,2.5
6938,157,1084,3.0
6939,157,4646,1.0
6940,157,4647,3.0
6941,157,3694,2.0
6942,157,4648,3.0
6943,157,4649,2.0
6944,157,1140,3.0
6945,157,1400,2.5
6946,157,3745,2.0
6947,157,3826,2.5
6948,157,2221,2.5
6949,157,560,2.5
6950,157,46,2.0
6951,157,4650,3.0
6952,157,1146,2.0
6953,157,1147,1.0
6954,157,4651,2.0
6955,157,3071,1.5
6956,157,4652,2.0
6957,157,4653,1.5
6958,157,4654,2.0
6959,157,4655,2.5
6960,157,4656,2.5
6961,157,4657,3.0
6962,157,4658,3.0
6963,157,2408,1.0
6964,157,3289,1.5
6965,157,4146,2.0
6966,157,4659,2.0
6967,157,4660,3.0
6968,157,3712,3.0
6969,157,1164,2.0
6970,157,1116,3.0
6971,157,4661,2.5
6972,157,4662,2.0
6973,157,4663,2.0
6974,157,3714,4.0
6975,157,4431,2.5
6976,157,2667,2.5
6977,158,128,3.0
6978,158,4664,1.0
6979,158,1763,3.0
6980,158,4665,1.0
6981,158,1992,3.0
6982,158,4666,4.0
6983,158,3629,2.0
6984,158,1657,4.0
6985,158,1537,1.0
6986,158,1878,2.0
6987,158,1938,2.0
6988,158,1313,1.0
6989,158,4667,3.0
6990,158,42,2.0
6991,158,4668,3.0
6992,158,3139,4.0
6993,158,4251,1.0
6994,158,1477,2.0
6995,158,199,3.0
6996,158,940,2.0
6997,158,1742,3.0
6998,158,2759,2.5
6999,158,1440,3.0
7000,158,3166,2.0
7001,158,235,1.0
7002,158,323,3.0
7003,158,4162,1.0
7004,158,1776,3.0
7005,158,1007,4.0
7006,158,1008,4.0
7007,158,4669,1.0
7008,158,4670,3.0
7009,158,4671,2.0
7010,158,4672,1.0
7011,158,4673,1.0
7012,158,646,1.5
7013,158,3830,4.0
7014,158,92,3.0
7015,158,647,4.0
7016,158,723,2.5
7017,158,4674,4.0
7018,158,4675,3.0
7019,158,4676,3.0
7020,158,361,4.0
7021,158,810,3.0
7022,158,4677,4.0
7023,158,1459,1.0
7024,158,4678,3.0
7025,158,1338,4.0
7026,158,443,3.0
7027,159,3603,2.5
7028,159,626,1.5
7029,159,4679,1.5
7030,159,4680,2.5
7031,159,2422,2.5
7032,159,4681,2.5
7033,159,1180,1.0
7034,159,2449,3.0
7035,159,1130,2.5
7036,159,4682,1.5
7037,159,3302,2.0
7038,159,4683,1.0
7039,159,4051,2.5
7040,159,4684,1.0
7041,159,4685,2.5
7042,159,3433,3.0
7043,159,2611,2.5
7044,159,2790,3.0
7045,159,2931,2.5
7046,159,1192,2.0
7047,159,4686,1.5
7048,159,4687,2.5
7049,159,2497,2.5
7050,159,4688,2.5
7051,159,2361,2.5
7052,159,3552,3.5
7053,159,1977,2.5
7054,159,3729,2.5
7055,159,4689,2.0
7056,159,4690,3.0
7057,159,4691,2.5
7058,159,4692,1.5
7059,159,4693,2.5
7060,159,4694,3.0
7061,159,4695,2.0
7062,159,3287,1.0
7063,159,2507,2.5
7064,159,2537,3.0
7065,159,4637,3.0
7066,159,4696,2.0
7067,159,1717,2.5
7068,159,3318,2.5
7069,159,3208,2.0
7070,159,4697,3.0
7071,159,4698,2.5
7072,159,2623,2.0
7073,159,1386,2.5
7074,159,4592,2.5
7075,159,4001,2.0
7076,159,1221,2.0
7077,160,4699,2.5
7078,160,4700,1.5
7079,160,4701,1.5
7080,160,4702,2.5
7081,160,4703,2.0
7082,160,4704,1.0
7083,160,4705,2.0
7084,160,4706,3.5
7085,160,4707,3.5
7086,160,4708,3.0
7087,160,4709,2.5
7088,160,4710,4.0
7089,160,4711,1.0
7090,160,4712,2.5
7091,160,4713,4.0
7092,160,4714,3.0
7093,160,4715,4.0
7094,160,4716,3.0
7095,160,4717,2.0
7096,160,4718,1.5
7097,160,4719,3.5
7098,161,1222,2.0
7099,161,2075,1.0
7100,161,4720,3.0
7101,161,2958,3.5
7102,161,1224,3.5
7103,161,2669,3.0
7104,161,1229,2.0
7105,161,2675,2.0
7106,161,4721,4.0
7107,161,4722,1.5
7108,161,4199,3.0
7109,161,2719,3.5
7110,161,4200,2.5
7111,161,4010,1.5
7112,161,4597,1.0
7113,161,4723,3.0
7114,161,2088,1.5
7115,161,4724,2.0
7116,161,2684,3.0
7117,161,3579,2.5
7118,161,4016,3.5
7119,161,2686,2.0
7120,161,2094,2.0
7121,161,1590,2.5
7122,161,4725,2.5
7123,161,4726,2.0
7124,161,4727,2.0
7125,161,4101,3.0
7126,161,4476,2.5
7127,161,4728,3.0
7128,161,1252,3.0
7129,161,4729,1.5
7130,161,4107,1.5
7131,161,4730,1.0
7132,161,2738,3.5
7133,161,4731,2.0
7134,161,4296,1.5
7135,161,4732,2.5
7136,161,2702,3.0
7137,161,2109,1.0
7138,161,4733,1.0
7139,161,4734,3.0
7140,161,4735,3.5
7141,161,4736,2.0
7142,161,4737,2.5
7143,161,4738,3.0
7144,161,4739,4.0
7145,161,4740,2.5
7146,161,4741,3.5
7147,161,4742,1.5
7148,162,4743,2.0
7149,162,4744,3.0
7150,162,4745,2.5
7151,162,3654,3.5
7152,162,3922,3.0
7153,162,4746,2.0
7154,162,4747,1.5
7155,162,1179,3.0
7156,162,1083,1.0
7157,162,2924,1.0
7158,162,4748,2.5
7159,162,4048,1.0
7160,162,2353,2.0
7161,162,4329,1.0
7162,162,4749,1.0
7163,162,1694,2.5
7164,162,3350,1.0
7165,162,4750,2.0
7166,162,4751,3.0
7167,162,4499,2.0
7168,162,4538,3.0
7169,162,4752,3.0
7170,162,1194,3.0
7171,162,1362,3.0
7172,162,2566,1.5
7173,162,3610,2.0
7174,162,4375,1.5
7175,162,1704,2.5
7176,162,4077,2.5
7177,162,2569,2.0
7178,162,517,1.5
7179,162,4753,1.0
7180,162,4754,1.5
7181,162,4239,1.0
7182,162,4755,2.0
7183,162,4756,3.0
7184,162,2369,2.5
7185,162,2292,1.5
7186,162,3207,2.0
7187,162,2371,3.0
7188,162,2477,1.5
7189,162,3997,1.5
7190,162,1214,3.0
7191,162,4342,4.0
7192,162,4066,4.0
7193,162,4087,2.0
7194,162,4067,3.0
7195,162,4757,3.0
7196,162,3238,2.0
7197,162,3239,1.5
7198,163,4758,3.0
7199,163,4759,3.0
7200,163,4760,3.0
7201,163,4761,2.0
7202,163,4762,2.0
7203,163,1765,3.0
7204,163,317,2.0
7205,163,1538,2.5
7206,163,1877,3.0
7207,163,1178,1.0
7208,163,1429,1.5
7209,163,4158,1.5
7210,163,1996,2.0
7211,163,424,3.0
7212,163,1626,2.0
7213,163,841,3.0
7214,163,4668,1.5
7215,163,3486,3.0
7216,163,878,3.0
7217,163,3535,3.0
7218,163,484,2.0
7219,163,4763,3.0
7220,163,2056,2.0
7221,163,109,3.0
7222,163,640,2.0
7223,163,1325,3.5
7224,163,1947,2.0
7225,163,296,2.0
7226,163,4564,3.0
7227,163,4764,1.0
7228,163,4765,3.0
7229,163,4766,2.0
7230,163,4767,1.0
7231,163,518,2.0
7232,163,988,2.0
7233,163,4768,2.0
7234,163,2507,2.5
7235,163,1208,3.0
7236,163,2289,3.0
7237,163,4636,3.0
7238,163,4769,2.0
7239,163,4770,2.0
7240,163,4771,3.0
7241,163,4772,3.0
7242,163,4773,2.5
7243,163,4774,3.0
7244,163,4775,3.0
7245,163,4776,3.0
7246,164,3781,2.0
7247,164,3837,3.0
7248,164,3839,3.0
7249,164,4777,2.0
7250,164,3884,3.0
7251,164,3841,3.0
7252,164,4778,3.0
7253,164,4779,3.0
7254,164,4780,3.0
7255,164,4781,3.0
7256,164,4782,3.0
7257,164,4783,3.0
7258,164,3790,2.0
7259,164,3791,2.0
7260,164,3793,1.5
7261,164,4784,1.0
7262,164,4785,1.0
7263,164,3852,2.0
7264,164,1042,1.0
7265,164,4786,2.0
